"accepted_species","trait_BM_trend_scaled"
"t3",1
"t12",1
"t48",1
"t49",1
"t99",1
"t100",1
"t46",1
"t47",1
"t108",1
"t109",1
"t29",0
"t31",0
"t32",1
"t41",0
"t66",1
"t129",1
"t130",1
"t92",1
"t78",1
"t27",1
"t36",1
"t137",1
"t138",1
"t82",1
"t83",1
"t23",0
"t20",1
"t7",1
"t10",1
"t11",1
"t62",0
"t63",0
"t74",0
"t75",0
"t19",1
"t80",1
"t81",1
"t142",1
"t143",1
"t115",1
"t43",1
"t44",1
"t59",0
"t139",0
"t140",0
"t141",0
"t57",1
"t58",1
"t17",1
"t110",0
"t119",0
"t120",0
"t71",0
"t22",0
"t131",0
"t132",0
"t91",1
"t127",0
"t128",0
"t133",1
"t134",0
"t15",1
"t40",0
"t86",0
"t87",1
"t39",1
"t38",0
"t54",1
"t55",1
"t42",1
"t16",1
"t70",1
"t103",1
"t104",1
"t101",1
"t102",1
"t9",1
"t24",0
"t34",0
"t67",1
"t68",0
"t21",0
"t18",1
"t13",0
"t97",1
"t116",1
"t117",1
"t107",1
"t72",1
"t79",1
"t105",0
"t106",0
"t14",1
"t52",NA
"t53",NA
"t35",NA
"t45",NA
"t50",NA
"t51",NA
"t113",NA
"t114",1
"t61",NA
"t56",1
"t76",NA
"t77",NA
"t37",NA
"t125",0
"t126",NA
"t96",NA
"t30",NA
"t6",0
"t33",1
"t69",1
"t93",1
"t98",1
"t111",1
"t135",1
"t136",1
"t112",1
"t85",1
"t88",1
"t123",1
"t124",1
"t60",1
"t121",1
"t122",1
"t118",1
"t94",1
"t95",1
"t84",1
"t64",1
"t65",1
"t25",1
"t26",1
"t89",0
"t90",0
"t73",0
"t28",1
"t8",1
"t4",0
"t5",0
"t2",0
"t1",0
