"accepted_species","sorted"
"t26",-0.560450925225954
"t27",-1.1093345883221
"t21",-0.503610927696455
"t52",0.197759042348733
"t53",-0.959687544444705
"t38",-1.04167764873035
"t17",0.394863356245897
"t15",-1.34410071152217
"t34",0.613284098303073
"t91",0.0380248068643049
"t92",0.12288183763146
"t71",0.601067017969182
"t20",0.226292490265373
"t28",0.87481675171196
"t29",0.160939298423084
"t6",-0.944580959839014
"t4",-1.50606267413436
"t5",NA
"t11",0.330911998412043
"t50",-1.11721348846543
"t51",-1.74484145130365
"t41",-1.36859129568519
"t93",0.0609563235261698
"t94",0.278990839588941
"t65",-0.529461756098475
"t56",-0.702668075927314
"t57",-0.880051992922204
"t9",0.20445171252133
"t68",-1.0471014290614
"t69",-1.79172606801805
"t12",0.202603237106741
"t3",0.835612747381708
"t75",-0.741179080945724
"t76",NA
"t44",0.642539413470928
"t45",0.239103586531026
"t13",-1.24426242643251
"t16",-0.206965089297735
"t58",-0.57313310669216
"t63",-0.131475284079989
"t64",0.288815124994542
"t87",0.0915965089339273
"t88",0.537890621835041
"t89",0.0268559025062029
"t90",-0.0150163648449854
"t74",-0.63207419607531
"t37",NA
"t80",0.252408241719279
"t81",0.11472721860152
"t36",0.524337596328327
"t33",1.21172961128153
"t82",2.6273416848145
"t83",2.95946175555235
"t39",1.89790263236856
"t40",1.82940310950568
"t24",NA
"t25",1.54158077257901
"t19",2.00025488948495
"t77",1.79792917598484
"t78",0.952487494470794
"t85",2.19717499880881
"t86",NA
"t84",1.8111381712845
"t60",0.412550798318421
"t61",NA
"t46",0.792249528679628
"t32",1.35977506931904
"t42",0.423068458526182
"t43",-0.519154434176322
"t30",-0.363872486126772
"t31",-0.406624877607698
"t18",0.170222002537495
"t22",NA
"t23",-0.411519399786269
"t2",0.359741009435942
"t7",-1.2485992415915
"t10",-0.195074432691781
"t14",-0.931625426830528
"t47",-0.359549570985569
"t48",-0.85344610291769
"t54",-2.11039665117154
"t55",-1.37642248781791
"t95",-1.2586718125322
"t96",-1.70243686982232
"t79",-1.51329840287355
"t66",0.525812005979254
"t67",NA
"t49",-0.475263824778914
"t59",-1.18881526167308
"t99",NA
"t100",0.466689410421894
"t62",-0.789969041528576
"t35",-0.00215671286725833
"t72",NA
"t73",-0.578047414543697
"t1",0.368323231131339
"t97",0.272648445650126
"t98",0.244220514773302
"t70",0.250892380955326
"t8",-0.495046748266614
