"accepted_species","trait_BM_trend_scaled"
"t30",0.501697120871504
"t56",0.171340169051275
"t113",0.185910769314203
"t114",0.445812139023388
"t69",0.33264254473145
"t72",0.607900786205456
"t73",0.250547103465793
"t55",0.95230723579961
"t24",-0.29130910242937
"t77",-0.685329872146535
"t141",-0.375691248394121
"t142",-0.447600202041694
"t120",-0.599488762112857
"t121",-0.755638408810219
"t49",-0.174325467381976
"t50",-0.0887494820683244
"t43",-0.141834416035194
"t44",-0.68251129663469
"t27",0.331866278817149
"t119",-0.286896761477127
"t147",-0.425298754948929
"t148",-0.473008333680871
"t64",0.436671337251726
"t122",0.3755188771705
"t123",0.276877326773672
"t31",1.19578782107556
"t32",1.05167735898551
"t137",0.853032857750111
"t138",1.12785373739076
"t109",0.783201513355708
"t6",1.87707898631657
"t10",1.7986307492243
"t11",2.3275640274162
"t5",1.03599727466269
"t3",1.60869656770946
"t20",1.40461323040011
"t125",0.671358917572899
"t126",0.541357040375255
"t33",0.21183599241692
"t18",1.36033758804535
"t51",1.71806460600379
"t52",2.22219578793267
"t61",1.83090400257262
"t86",1.49226928929496
"t87",2.02539161705786
"t46",1.59085263848258
"t47",1.92305583053006
"t117",1.17302643492707
"t118",1.33764220062
"t76",1.29301990659295
"t111",0.917521640862351
"t112",1.16507762542943
"t75",1.38039254949858
"t65",1.21195802505013
"t145",1.2091954146617
"t146",1.17479619446246
"t16",2.3094738628736
"t17",2.53385830992208
"t8",1.81233548396426
"t2",1.55732441535952
"t1",0.813035919206941
"t12",1.31531066820925
"t57",0.5619614276549
"t58",0.109569269172584
"t62",0.723933559229746
"t63",0.19815992045067
"t82",0.0768792097037818
"t83",-0.0913877625628273
"t13",1.11023091453831
"t4",1.09845602967541
"t9",0.00272726739754272
"t23",-0.45942003409619
"t36",-0.918184676821076
"t37",-1.26015185723464
"t95",-1.17275479630096
"t96",-0.965393611784109
"t78",-0.411400556195633
"t79",-0.75924808127283
"t135",-0.0213614854463794
"t136",-0.107812317596574
"t101",-0.23144565375375
"t102",0.220660467376852
"t149",-0.973941079929635
"t150",-0.992740259385225
"t133",-1.13253004181411
"t93",-0.244049799302926
"t94",-0.608700566478591
"t80",-0.714461683146636
"t81",-0.486164068151631
"t19",-1.43711972824768
"t34",-1.10383872002002
"t38",-1.24960090196622
"t71",-1.81621701769481
"t143",-1.46178115513052
"t144",-1.48134879818909
"t124",-1.72190786548351
"t131",-1.64231884465064
"t132",-1.49968077781034
"t25",-1.19360916492972
"t29",-0.282086430759411
"t41",-0.183958612007281
"t115",-0.735566668164666
"t116",-0.661393227984209
"t88",-0.826173509353367
"t70",-0.848929603900696
"t45",-0.88751690548192
"t89",-0.406462386693997
"t106",-0.0680971069895665
"t107",-0.213876122924524
"t40",-0.888528468483354
"t139",-1.1205125348818
"t140",-1.10256404677027
"t42",-0.973582221315386
"t60",-0.27043014902774
"t90",0.195625991298642
"t91",-0.209663071577407
"t39",-0.295614805437036
"t21",NA
"t129",NA
"t130",NA
"t127",-0.801001376111245
"t128",NA
"t110",-1.00547588369005
"t28",-0.240342087224547
"t26",-1.13439578036329
"t66",NA
"t67",-0.465838523691488
"t74",NA
"t103",NA
"t104",-1.4698541831254
"t92",NA
"t48",NA
"t59",-0.246609409532256
"t108",NA
"t151",-0.991879360605307
"t152",NA
"t134",-1.01160875774319
"t105",NA
"t84",NA
"t85",0.0339443207166181
"t97",0.0958284751547197
"t98",-0.350983643585606
"t35",NA
"t53",NA
"t54",-1.26185676173339
"t7",0.163093636583678
"t22",0.124571352105324
"t99",-0.0937965001377856
"t100",0.257575866001218
"t68",0.0193155868263122
"t15",-0.0777937206695285
"t14",-0.00675576259884097
