"accepted_species","trait_BM_trend_scaled"
"t1",NA
"t2",2.51176580741118
"t19",0.0328441271397533
"t97",0.335621562132496
"t163",-0.133455549438116
"t164",-0.205244712458553
"t73",0.361907491447606
"t70",0.255678301788323
"t40",1.18837614235829
"t108",0.22711648786975
"t109",-0.39092038299627
"t124",0.715668164171821
"t125",0.179969486531101
"t23",0.590118830344577
"t74",0.293839275151747
"t86",0.370712747507686
"t87",0.589519285885223
"t46",-0.0853195708870281
"t53",-0.821675493058031
"t57",-0.44402081217613
"t58",-0.500586823820801
"t8",0.743005993982
"t11",-0.51808425161769
"t12",0.622495960779805
"t14",0.271827524865245
"t24",0.546295583766187
"t42",NA
"t142",0.313052480888953
"t143",0.172422334539323
"t41",0.858099052188586
"t30",NA
"t33",NA
"t133",-0.207334506711092
"t140",-0.339649318610321
"t141",-0.405614147876878
"t153",-0.835924354343069
"t154",-1.0340536556135
"t31",-0.349617201139985
"t98",-0.0645410399567725
"t112",-0.347248228326675
"t113",0.166849250038904
"t90",0.405380299116623
"t20",-0.340076327423847
"t22",-1.2705134064746
"t117",NA
"t134",-1.38989412261503
"t135",-1.45473453122906
"t159",NA
"t160",-1.32085108779624
"t82",-1.95110192473456
"t83",-1.46548242659727
"t50",-1.52179019734274
"t69",-0.867073792918605
"t92",-0.654050238998303
"t93",-0.795486584800541
"t21",-1.8059225747615
"t119",-0.698886814443998
"t169",-0.873113003574102
"t170",-0.83821134195961
"t96",-1.5001436202237
"t104",-0.645778162842561
"t122",-0.757438466595622
"t123",-0.878421495730312
"t110",-0.206950840382771
"t78",0.270094639085885
"t79",-0.45210820400592
"t85",-0.380448146105596
"t157",NA
"t158",-0.321167433382986
"t99",-0.0974869909696793
"t59",-0.242585975021463
"t60",0.180563745684834
"t45",-0.295920574644822
"t36",NA
"t9",-0.84712254611786
"t88",NA
"t89",NA
"t27",-1.5228736725351
"t34",-0.662845139364382
"t54",-1.67075118128649
"t71",-2.09822322588485
"t72",NA
"t75",-1.07785487588245
"t114",-1.66061009745209
"t138",NA
"t139",-1.74462769953718
"t105",-1.34571150134848
"t94",-1.5727086742937
"t63",NA
"t64",-1.63423546110134
"t15",0.707277147445405
"t111",-0.237557999082028
"t136",-0.685066457863442
"t137",0.144353029914452
"t118",0.171469654564318
"t91",-0.217292263060733
"t28",0.320547908243596
"t65",0.509952003187442
"t66",0.670923352351777
"t61",-0.376584291480435
"t165",-0.134761861661287
"t166",-0.282590652129369
"t161",0.40017289650434
"t162",NA
"t149",0.788579963607924
"t150",0.618418807807782
"t146",0.76715991762801
"t48",0.646176577952761
"t49",0.897138208653487
"t130",1.61792102054591
"t151",1.43879624825062
"t152",1.4594031144335
"t39",1.27632679659388
"t102",0.597615579299761
"t103",0.911143871259359
"t47",1.55054565534995
"t37",1.10273767933054
"t80",0.576675394317011
"t81",-0.819350491300579
"t100",-0.558445127277522
"t101",-0.3463691303176
"t17",0.375144524460741
"t18",0.0445144019602124
"t38",0.641706836562179
"t167",-0.0944499678890211
"t168",NA
"t106",-0.0305975967522368
"t107",0.0150603096371843
"t62",-0.0361696870216378
"t7",1.88104107481846
"t128",0.0185004638116875
"t129",-0.237486971709943
"t67",0.142279970273973
"t68",0.638306123231885
"t76",0.551785442318239
"t77",0.333025319978782
"t6",1.52900398952762
"t10",1.25352335001171
"t25",1.25488203150271
"t43",0.148800627749307
"t44",0.880842285824215
"t29",NA
"t26",0.524344602722514
"t147",-0.157381758745534
"t148",-0.231359564709073
"t35",0.624992542159886
"t13",1.07940765179279
"t115",0.253902399577267
"t116",0.0770347769224944
"t120",NA
"t121",-0.0383759987881368
"t95",0.25694500979794
"t84",0.469721883968125
"t5",0.916043603792039
"t32",-0.283128658909038
"t155",-0.880377685556117
"t156",-0.514197134394041
"t16",0.316403182867164
"t131",1.52965322349774
"t132",1.27230399584761
"t51",0.868364095169259
"t52",0.82479564546141
"t55",1.54634363005822
"t56",1.67140450858186
"t144",0.854855758029132
"t145",0.837152219856627
"t126",2.10589442371479
"t127",2.19447209672108
"t4",1.72893218405484
"t3",1.74364638383209
