"accepted_species","traits"
"sp42",0
"sp61",0
"sp84",0
"sp103",1
"sp110",0
"sp116",1
"sp118",0
"sp134",0
"sp138",0
"sp139",1
"sp141",1
"sp151",1
"sp153",0
"sp154",1
"sp155",0
"sp156",NA
"sp159",0
"sp163",0
"sp165",0
"sp166",1
"sp168",1
"sp169",NA
"sp171",1
"sp172",0
"sp174",1
"sp175",1
"sp176",0
"sp177",1
"sp179",1
"sp181",1
"sp183",0
"sp184",NA
"sp185",0
"sp186",1
"sp187",0
"sp189",1
"sp191",0
"sp192",1
"sp193",NA
"sp194",0
"sp196",1
"sp197",1
"sp198",0
"sp199",1
"sp201",0
"sp202",1
"sp204",0
"sp205",NA
"sp207",1
"sp208",0
"sp209",NA
"sp210",0
"sp211",NA
"sp213",1
"sp214",0
"sp215",1
"sp216",1
"sp217",1
"sp218",1
"sp221",1
"sp222",0
"sp223",0
"sp224",1
"sp225",0
"sp226",1
"sp227",1
"sp228",1
"sp229",1
"sp230",1
"sp231",0
"sp232",0
"sp233",0
"sp234",0
"sp235",1
"sp236",1
"sp237",0
"sp238",1
"sp239",1
"sp240",1
"sp241",1
"sp242",1
"sp243",NA
"sp244",1
"sp245",0
"sp246",1
"sp247",1
"sp248",0
"sp249",0
"sp250",1
"sp251",1
"sp252",1
"sp253",1
"sp254",1
"sp255",1
"sp256",NA
"sp257",1
"sp258",NA
"sp259",0
"sp260",1
"sp261",1
