"accepted_species","trait_BM_trend_scaled"
"t6",1
"t25",1
"t26",1
"t19",1
"t31",1
"t90",1
"t110",1
"t111",1
"t11",1
"t23",1
"t86",1
"t97",0
"t98",0
"t91",0
"t151",0
"t152",0
"t64",0
"t84",0
"t114",0
"t115",0
"t54",1
"t81",1
"t123",1
"t124",1
"t99",1
"t30",1
"t17",1
"t75",1
"t76",1
"t136",1
"t137",1
"t41",1
"t27",1
"t88",1
"t89",1
"t68",1
"t159",1
"t160",1
"t65",1
"t93",1
"t129",1
"t130",1
"t59",1
"t80",1
"t82",1
"t83",1
"t146",0
"t147",0
"t67",1
"t87",1
"t131",1
"t132",1
"t120",1
"t121",1
"t96",1
"t107",1
"t134",1
"t135",1
"t66",1
"t71",1
"t72",1
"t51",1
"t77",1
"t78",1
"t69",1
"t46",1
"t56",1
"t57",1
"t42",0
"t43",NA
"t35",NA
"t29",1
"t36",1
"t48",NA
"t63",1
"t148",1
"t149",NA
"t122",1
"t118",1
"t103",1
"t104",1
"t61",NA
"t62",0
"t95",NA
"t105",1
"t125",NA
"t126",NA
"t37",NA
"t38",NA
"t33",1
"t34",NA
"t55",NA
"t70",1
"t127",NA
"t128",1
"t85",1
"t58",NA
"t44",NA
"t45",NA
"t4",1
"t5",1
"t20",0
"t106",0
"t142",0
"t143",0
"t60",0
"t133",1
"t155",0
"t156",0
"t119",0
"t49",0
"t50",0
"t116",0
"t117",0
"t108",0
"t109",0
"t153",1
"t154",1
"t150",1
"t22",0
"t14",0
"t144",1
"t145",1
"t40",1
"t10",0
"t7",0
"t15",0
"t16",1
"t8",1
"t9",1
"t3",0
"t1",0
"t39",0
"t52",0
"t53",0
"t47",0
"t102",0
"t112",0
"t113",0
"t79",0
"t28",0
"t18",0
"t73",1
"t74",1
"t21",0
"t24",0
"t32",0
"t100",1
"t101",1
"t94",1
"t157",1
"t158",1
"t12",0
"t13",0
"t138",0
"t139",0
"t92",0
"t140",0
"t141",0
"t2",0
