"accepted_species","sorted"
"t3",-0.661414152202042
"t13",-0.87925735462343
"t14",-1.48472773219511
"t69",-2.30665754163639
"t70",-1.16362950992426
"t53",0.365151394838794
"t54",0.285157338234165
"t33",-0.276919267862464
"t5",-0.501589097842915
"t83",-0.604215496020177
"t84",-0.565589905287058
"t50",-0.921538548461741
"t12",1.55409787518165
"t51",2.07208477456562
"t52",1.01352007097133
"t24",0.154181885814502
"t9",-0.211148413569415
"t71",0.54504251866465
"t72",-1.27049500883765
"t39",-1.83945236010607
"t25",1.3684565884899
"t19",0.495875554537142
"t36",-0.738705213480475
"t79",0.741409608150549
"t80",0.696857726631939
"t15",-0.792363521841667
"t16",0.0398850394496404
"t6",0.0690610579353701
"t93",1.20077219961315
"t94",0.91115076664264
"t48",0.961292988825699
"t49",1.11288109878273
"t7",-1.79815185769924
"t11",-1.58066143849059
"t63",-0.889114502244048
"t75",0.114924154720894
"t76",-0.466936072916236
"t37",0.487228229325622
"t8",-0.329667105194979
"t61",-0.939555320126757
"t62",-0.0157860184371781
"t81",-0.206117748247799
"t82",-0.109490708886683
"t45",-0.491565036533906
"t34",-2.62154975746433
"t46",-0.105840935300018
"t47",-0.247880659345727
"t17",-0.168502438697831
"t23",-0.363870658234066
"t43",0.0790951976944793
"t44",0.964455311567419
"t95",-0.139217318806773
"t96",-0.0950278396814376
"t65",-0.511892169953408
"t66",0.492073228047311
"t27",-0.205514464681556
"t28",-0.716638021726854
"t18",1.62024433066
"t64",2.05470133562876
"t67",1.28913514753889
"t68",1.12359763124116
"t87",0.551160095636933
"t88",0.920610820325732
"t38",2.55839011681402
"t97",2.16512338074636
"t98",2.23330161640572
"t40",-0.230310983820152
"t59",1.03706562412733
"t60",1.02893350427846
"t99",-0.368413256008227
"t100",-0.138587131709104
"t10",NA
"t35",-0.438705135371321
"t85",-0.855825134541423
"t86",-1.09447608029094
"t41",-0.223272795608364
"t89",NA
"t90",NA
"t78",NA
"t42",0.21252841752423
"t73",-0.806658811021146
"t74",-1.23785114660639
"t77",-0.326091337910741
"t91",NA
"t92",-0.167065933621319
"t31",-0.725633492120098
"t32",NA
"t22",NA
"t57",NA
"t58",NA
"t29",NA
"t30",-0.112395769146272
"t26",-0.328862486000419
"t20",0.453974528627624
"t21",1.24167410960578
"t4",-0.347039232211754
"t55",-0.931377734380316
"t56",-0.409317559948219
"t1",0.920144934625981
"t2",-0.857639383905073
