"accepted_species","sorted"
"t18",-1.2226755580291
"t19",-0.711679980136084
"t25",-0.414769479040836
"t54",-0.881008436854905
"t55",-0.264234355487927
"t27",NA
"t89",-0.897578482193003
"t90",-0.758928571128855
"t16",-0.59364462059594
"t17",NA
"t15",-0.552288276164567
"t97",-1.26571949935068
"t98",-1.30634127112714
"t72",-0.898187004904497
"t60",-1.3440963673908
"t10",-1.21099131546637
"t5",-0.236607885268547
"t70",-0.513264888937395
"t71",-0.887594732781794
"t58",-0.956760967612066
"t59",-0.686223661538208
"t42",NA
"t43",-0.512505607069349
"t66",-0.00364166662838843
"t67",0.244472883172813
"t4",NA
"t14",0.839192730964607
"t34",0.641449022031446
"t35",0.713656275019935
"t28",0.316616054607244
"t20",1.66818385773851
"t46",-0.177609617754404
"t47",NA
"t36",-0.649807798034618
"t33",1.14191893665955
"t56",-0.105523461385228
"t57",-0.462365678502788
"t41",0.147606752453713
"t32",0.381968146320552
"t29",-0.20764565030699
"t40",1.69044973832391
"t61",1.49717450469556
"t99",1.14933622217058
"t100",NA
"t87",0.0235057884763463
"t88",0.0152587380378648
"t75",0.368721119701135
"t11",0.0808739050015043
"t12",NA
"t50",0.0117666106465684
"t68",-0.272358942793324
"t69",-0.28067535835885
"t79",-0.614028393248964
"t80",-0.640983256169437
"t62",-1.11095292677451
"t63",-0.761231356391446
"t26",-0.852982068555185
"t21",-0.79371827618508
"t51",NA
"t93",-0.601964149913816
"t94",-0.581521670010467
"t39",-0.57338671161207
"t91",0.118804411468081
"t92",0.249179528741836
"t22",0.0619213576407569
"t44",-0.743631706884686
"t48",-0.201649093885421
"t49",-0.20363920202742
"t64",-0.117431630041204
"t65",-0.0182082945767382
"t77",-0.412130903820323
"t78",-0.26388711268721
"t23",0.179789040449314
"t24",-0.200992043584872
"t6",-0.470329807919891
"t7",-0.178727516737985
"t52",-0.0545721984654786
"t53",-0.0324211410389075
"t73",0.32436912514063
"t74",0.391289874187355
"t83",1.32448930811943
"t84",1.16791558162771
"t30",-1.29595520915111
"t31",-1.32574579203516
"t1",1.07265088476947
"t37",3.40056673761278
"t38",2.73906907714151
"t81",2.74568703636423
"t82",2.84787105867451
"t8",1.58953960446035
"t9",1.68839753276371
"t45",0.692177776289082
"t85",0.658660708400726
"t86",0.588111819887234
"t13",2.42419407110019
"t3",NA
"t2",1.0553951500471
"t76",-1.09064267112355
"t95",NA
"t96",-0.679368809997076
