"accepted_species","trait_BM_trend_scaled"
"t2",-1.52848944825358
"t3",-1.40612195459481
"t1",-1.59453029392447
"t5",-1.00619772305673
"t17",-0.501765443629692
"t26",-1.67481858999943
"t31",-1.6568880718175
"t32",-1.56162370490153
"t81",-1.45384160488161
"t82",-1.84384256139146
"t90",-2.03535710977799
"t91",-1.91249795973552
"t6",-0.806400504402752
"t4",-1.43766121201741
"t15",-1.37352542897163
"t16",-0.24639228921939
"t45",-1.36055366365068
"t133",-0.868709008345449
"t134",-1.34813755687799
"t85",-1.29117938625819
"t87",-0.957765182228902
"t88",-1.07368932274961
"t60",-1.25451464547101
"t56",-1.44849066335037
"t46",-1.09705252902059
"t76",0.186103626571764
"t86",-0.389635902450988
"t143",-0.267523182901748
"t144",-0.186693844155504
"t64",-0.523132299814997
"t65",-1.10174717240968
"t41",-1.14926450681136
"t135",-2.05750036752268
"t136",-1.82263701012394
"t108",-0.718976352254961
"t147",-0.980213331643595
"t148",-1.00835906347073
"t62",-1.48072470265706
"t63",-2.17704989238182
"t44",-1.2062191026482
"t139",-1.15620412424403
"t140",-1.35314060557097
"t120",-1.1562182648455
"t121",-1.16206297884139
"t104",-1.49646136408124
"t75",-1.5082197156026
"t8",-0.344572886057115
"t7",1.219031107457
"t34",0.199120611258545
"t61",0.710259036341128
"t66",0.425074542860053
"t77",0.225629401231223
"t116",0.364056185585253
"t117",0.306964451655651
"t137",0.848719337466602
"t138",1.14897568209711
"t23",0.301160284798169
"t11",-0.0984422535333252
"t13",0.257766540454983
"t67",0.604973033409158
"t68",-0.0103077164101173
"t59",0.180339068351905
"t73",0.530306207977027
"t74",1.24904059112918
"t70",0.712282576836133
"t53",0.476106696050326
"t24",-0.152135750170185
"t18",0.0289643434432474
"t28",-0.639507972759105
"t29",-0.766434619074043
"t30",0.623064126111202
"t141",0.416782227389455
"t142",0.353100605616618
"t145",0.112115772712911
"t146",0.263824562057269
"t69",0.555994230939395
"t42",0.371523284865583
"t43",0.629764051705677
"t38",0.994201702631647
"t39",0.892931703377297
"t21",0.039313982861508
"t118",-0.175759086153994
"t119",-0.444737544122725
"t114",-0.345101045915259
"t115",-0.652658913440722
"t20",0.00876601640148418
"t129",0.442098367190624
"t130",0.468354738351043
"t101",-0.0570136030319953
"t83",-0.290813324423963
"t84",0.329086639726165
"t102",0.837553046589361
"t103",0.955950883288833
"t80",1.27954888066533
"t151",1.1169030308849
"t152",1.23287762115181
"t47",1.25618182054647
"t48",0.658039616888034
"t97",0.942367083326393
"t105",0.516218333873954
"t106",0.821473851575409
"t58",0.970691253820855
"t57",0.840883389651994
"t78",0.541324222791878
"t79",0.540019773599338
"t51",-0.705768858599927
"t52",-0.70809391090332
"t123",-0.0270236768361299
"t124",-0.062114783400312
"t122",0.156098304857948
"t49",-0.713316173119296
"t40",0.200597168419542
"t37",0.620463879880676
"t33",-0.790960844713118
"t54",-0.403589576997598
"t55",-0.945173414271028
"t50",-0.568671594868342
"t125",-0.302557399587055
"t126",-0.619242646394872
"t10",0.262658747169867
"t12",NA
"t149",1.31632710260541
"t150",NA
"t111",0.922155034271466
"t107",1.72630654888319
"t112",NA
"t113",1.1885968403484
"t14",NA
"t89",0.495655715235883
"t131",NA
"t132",0.669645824995759
"t95",NA
"t96",0.31219534905617
"t71",1.12665627300564
"t72",NA
"t35",NA
"t109",NA
"t110",1.72408132377655
"t127",NA
"t128",NA
"t36",0.648290594365085
"t92",NA
"t93",1.33659791248059
"t99",1.20669118041855
"t100",1.82260203127839
"t153",NA
"t154",NA
"t98",NA
"t27",0.219287309716113
"t19",1.28823398634025
"t25",0.663992097916523
"t94",1.43587997782547
"t155",1.6280778358911
"t156",1.68555012006853
"t22",0.463742023527207
"t9",-0.657961362701636
